Item = 2599	497	0	0	0	-30	-10	65	63	55	-6	63	0	0	0	0
Item = 2597	496	0	0	0	-8	-2	17	19	18	-1	18	0	0	0	0
Item = 2595	495	0	0	0	-6	-2	12	13	10	-1	12	0	0	0	0
Item = 2593	494	0	0	0	-21	-7	21	20	19	-4	20	0	0	0	0
Item = 2607	501	0	0	0	-30	-10	65	63	55	-6	63	0	0	0	0
Item = 2605	500	0	0	0	-6	-2	19	21	16	-1	19	0	0	0	0
Item = 2603	499	0	0	0	-8	-2	27	31	29	-1	29	0	0	0	0
Item = 2601	498	0	0	0	-21	-7	33	31	29	-4	31	0	0	0	0
Item = 2581	488	0	0	0	0	8	4	6	8	4	4	0	0	0	0
Item = 2583	489	0	0	0	-30	-10	41	40	30	-6	40	0	0	0	0
Item = 2577	486	0	0	0	-10	8	2	3	4	2	0	0	0	0	0
Item = 2579	487	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Item = 2589	492	0	0	0	-8	-2	17	19	18	-1	18	0	0	0	0
Item = 2591	493	0	0	0	-30	-10	41	40	30	-6	40	0	0	0	0
Item = 2585	490	0	0	0	-21	-7	21	20	19	-4	20	0	0	0	0
Item = 2587	491	0	0	0	-6	-2	12	13	10	-1	12	0	0	0	0
Item = 2675	535	0	0	0	-8	-2	44	48	46	-1	46	0	0	0	0
Item = 2673	534	0	0	0	-6	-2	30	32	27	-1	30	0	0	0	0
Item = 2659	527	0	0	0	-8	-2	44	48	46	-1	46	0	0	0	0
Item = 2657	526	0	0	0	-6	-2	30	32	27	-1	30	0	0	0	0
Item = 2663	529	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 2661	528	0	0	0	-30	-10	82	80	72	-6	80	0	0	0	0
Item = 2667	531	0	0	0	-8	-2	44	48	46	-1	46	0	0	0	0
Item = 2665	530	0	0	0	-6	-2	30	32	27	-1	30	0	0	0	0
Item = 2671	533	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 2669	532	0	0	0	-30	-10	82	80	72	-6	80	0	0	0	0
Item = 2653	524	0	0	0	-30	-10	82	80	72	-6	80	0	0	0	0
Item = 2655	525	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 2625	510	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 2627	511	0	0	0	-6	-2	30	32	27	-1	30	0	0	0	0
Item = 2629	512	0	0	0	-8	-2	44	48	46	-1	46	0	0	0	0
Item = 2963	569	0	0	0	0	0	0	0	0	0	0	0	1	0	5
Item = 2961	568	0	0	0	0	0	0	0	0	0	0	0	1	0	5
Item = 3053	591	7	-1	28	10	0	2	3	1	10	0	0	35	0	0
Item = 3054	592	7	-1	28	10	0	2	3	1	10	0	0	35	0	0
Item = 2912	549	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Item = 2914	550	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Item = 2916	551	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 2920	553	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 2922	554	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Item = 2924	555	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Item = 2926	556	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 2930	558	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 2932	559	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Item = 2934	560	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Item = 2936	561	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 2940	563	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 2942	564	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Item = 2890	539	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Item = 2894	540	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Item = 2896	541	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 2902	544	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Item = 2900	543	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 2906	546	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 2904	545	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Item = 2910	548	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 3200	627	28	41	0	-4	0	-1	3	4	0	0	0	43	0	0
Item = 3202	628	48	67	0	-4	0	-1	4	5	0	0	0	68	0	0
Item = 3204	629	70	95	0	-4	0	-1	4	5	0	0	0	89	0	0
Item = 3140	610	0	0	0	-15	0	81	93	98	-3	82	0	0	0	0
Item = 3198	626	22	28	0	-4	0	-1	2	4	0	0	0	29	0	0
Item = 3196	625	19	25	0	-4	0	-1	2	3	0	0	0	24	0	0
Item = 3194	624	14	19	0	-4	0	-1	1	2	0	0	0	20	0	0
Item = 3192	623	9	12	0	-4	0	-1	1	2	0	0	0	12	0	0
Item = 3190	622	7	8	0	-4	0	-1	1	2	0	0	0	8	0	0
Item = 3176	620	55	55	55	0	0	5	5	5	5	5	0	60	0	0
Item = 3174	618	24	24	24	0	0	1	1	0	0	0	0	28	0	0
Item = 3175	619	36	36	36	0	0	1	1	0	0	0	0	42	0	0
Item = 3172	616	12	12	12	0	0	1	1	0	0	0	0	12	0	0
Item = 3173	617	17	17	17	0	0	1	1	0	0	0	0	0	0	18
Item = 3170	614	5	5	5	0	0	1	1	0	0	0	0	7	0	0
Item = 3171	615	8	8	8	0	0	1	1	0	0	0	0	10	0	0
Item = 3097	602	8	11	-4	0	0	3	6	2	0	0	0	12	0	0
Item = 3096	601	4	6	-4	0	0	2	3	1	0	0	0	7	0	0
Item = 3099	604	11	16	-4	0	0	4	8	2	0	0	0	17	0	0
Item = 3098	603	10	14	-4	0	0	4	7	2	0	0	0	14	0	0
Item = 3101	606	26	38	-4	0	0	10	19	5	0	0	0	39	0	0
Item = 3100	605	18	23	-4	0	0	6	12	3	0	0	0	24	0	0
Item = 3093	598	0	0	0	0	7	0	0	0	0	0	0	0	6	0
Item = 3095	600	3	4	-4	0	0	1	2	1	0	0	0	5	0	0
Item = 3094	599	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Item = 3122	609	0	0	0	-12	-8	40	42	38	0	65	0	0	0	0
Item = 3107	608	0	0	0	0	0	0	2	2	0	0	0	2	0	0
Item = 3105	607	0	0	0	0	0	0	2	2	0	0	0	2	0	0
Item = 3474	647	0	0	0	-21	-7	33	31	29	-4	31	0	0	0	0
Item = 3475	648	0	0	0	-21	-7	33	31	29	-4	31	0	0	0	0
Item = 3472	645	0	0	0	-21	-7	21	20	19	-4	20	0	0	0	0
Item = 3473	646	0	0	0	-21	-7	21	20	19	-4	20	0	0	0	0
Item = 3478	651	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 3479	652	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 3476	649	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 3477	650	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 3483	655	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 3480	653	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 3481	654	0	0	0	-30	-10	82	80	72	-6	80	0	0	0	0
Item = 3486	657	0	0	0	-6	-2	30	32	27	-1	30	0	0	0	0
Item = 3485	656	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 3488	658	0	0	0	-8	-2	44	48	46	-1	46	0	0	0	0
Item = 3839	695	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Item = 3793	689	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 3795	690	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 3798	-1	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 3799	692	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Item = 3777	681	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3779	682	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3781	683	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3783	684	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3785	685	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3787	686	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3789	687	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3791	688	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Item = 3767	676	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 3765	675	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3763	674	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3761	673	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3775	680	0	0	0	0	0	0	0	2	2	0	0	0	0	0
Item = 3773	679	0	0	0	0	0	0	0	2	2	0	0	0	0	0
Item = 3771	678	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 3769	677	0	0	0	0	0	0	2	2	0	0	0	0	0	0
Item = 3751	667	0	0	0	-5	-5	31	29	33	0	30	0	3	0	0
Item = 3749	666	-5	-5	-5	-6	6	6	9	10	6	6	0	0	0	0
Item = 3748	665	0	0	0	-6	-2	19	21	16	-1	19	0	0	0	0
Item = 3759	672	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 3758	671	0	0	0	-8	-2	27	31	29	-1	29	0	0	0	0
Item = 3757	670	6	29	-2	0	0	0	1	0	0	0	0	28	0	0
Item = 3755	669	-5	-5	-5	6	-5	8	10	12	6	0	0	0	0	0
Item = 3753	668	0	5	0	-5	-5	31	33	29	0	30	0	0	0	0
Item = 4087	730	0	0	0	-21	-7	68	66	63	-4	65	0	0	0	0
Item = 4089	731	0	0	0	4	0	0	0	0	4	0	0	0	0	0
Item = 4091	732	0	0	0	20	0	0	0	0	20	0	0	0	0	0
Item = 4093	733	0	0	0	15	0	0	0	0	15	0	0	0	0	0
Item = 4095	734	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 3844	700	4	4	4	4	4	4	4	4	4	4	0	0	0	5
Item = 3842	698	8	8	8	8	8	0	0	0	0	0	0	0	0	5
Item = 3843	699	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Item = 3840	696	0	0	0	0	0	8	8	8	8	8	0	0	0	5
Item = 3841	697	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Item = 4401	842	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4403	843	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4405	844	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4407	845	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4409	846	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4411	847	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4413	848	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4385	834	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4387	835	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4389	836	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4391	837	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4393	838	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4395	839	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4397	840	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4399	841	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4371	827	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4369	826	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4375	829	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4373	828	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4379	831	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4377	830	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4383	833	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4381	832	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4355	819	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4353	818	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4359	821	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4357	820	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4363	823	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4361	822	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4367	825	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4365	824	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4512	863	0	0	0	-8	-2	27	31	29	-1	29	0	0	0	0
Item = 4507	858	0	0	0	-8	-2	27	31	29	-1	29	0	0	0	0
Item = 4506	857	0	0	0	-3	-1	14	15	13	-1	14	0	0	0	0
Item = 4505	856	0	0	0	-21	-7	33	31	29	-4	31	0	0	0	0
Item = 4504	855	0	0	0	-30	-10	65	63	55	-6	63	0	0	0	0
Item = 4511	862	0	0	0	-3	-1	14	15	13	-1	14	0	0	0	0
Item = 4510	861	0	0	0	-21	-7	33	31	29	-4	31	0	0	0	0
Item = 4509	860	0	0	0	-30	-10	65	63	55	-6	63	0	0	0	0
Item = 4508	859	9	14	-2	0	0	0	3	2	0	0	0	16	0	0
Item = 4503	854	9	14	-2	0	0	0	3	2	0	0	0	16	0	0
Item = 4502	853	0	0	0	-3	-3	12	14	10	7	9	0	0	0	0
Item = 4585	875	0	0	0	-21	-7	68	66	63	-4	65	0	0	0	0
Item = 4587	876	8	67	-2	0	0	0	1	0	0	0	0	66	0	0
Item = 13477	2990	8	67	-2	0	0	0	1	0	0	0	0	66	0	0
Item = 4566	870	-100	-100	-50	0	0	0	0	0	0	0	0	-10	0	0
Item = 4551	868	0	0	0	-6	-2	9	10	7	-1	9	0	0	0	0
Item = 4131	752	0	0	0	-3	-1	12	13	14	0	0	0	2	0	0
Item = 4129	751	0	0	0	-3	-1	10	11	12	0	0	0	1	0	0
Item = 4151	753	0	82	0	0	0	0	0	0	0	0	0	82	0	0
Item = 13444	2962	0	82	0	0	0	0	0	0	0	0	0	82	0	0
Item = 4153	754	0	0	81	0	0	0	0	0	0	0	0	79	0	0
Item = 4158	757	47	42	36	0	0	1	1	0	0	0	0	50	0	0
Item = 4156	756	0	0	0	0	0	10	15	5	5	10	0	0	0	0
Item = 4097	735	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 4099	736	0	0	0	4	0	0	0	0	4	0	0	0	0	0
Item = 4101	737	0	0	0	20	0	0	0	0	20	0	0	0	0	0
Item = 4103	738	0	0	0	15	0	0	0	0	15	0	0	0	0	0
Item = 4105	739	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 4107	740	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 4109	741	0	0	0	4	0	0	0	0	4	0	0	0	0	0
Item = 4111	742	0	0	0	20	0	0	0	0	20	0	0	0	0	0
Item = 4113	743	0	0	0	15	0	0	0	0	15	0	0	0	0	0
Item = 4115	744	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 4117	745	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 4119	746	0	0	0	-3	-1	1	2	0	0	0	0	0	0	0
Item = 4121	747	0	0	0	-3	-1	2	3	4	0	0	0	0	0	0
Item = 4123	748	0	0	0	-3	-1	5	6	7	0	0	0	0	0	0
Item = 4125	749	0	0	0	-3	-1	7	8	9	0	0	0	0	0	0
Item = 4127	750	0	0	0	-3	-1	8	9	10	0	0	0	0	0	0
Item = 4214	768	0	0	0	0	100	0	0	0	0	0	0	0	0	0
Item = 4215	769	0	0	0	0	96	0	0	0	0	0	0	0	0	0
Item = 4212	767	0	0	0	0	100	0	0	0	0	0	0	0	0	0
Item = 4222	776	0	0	0	0	68	0	0	0	0	0	0	0	0	0
Item = 4223	777	0	0	0	0	64	0	0	0	0	0	0	0	0	0
Item = 4220	774	0	0	0	0	76	0	0	0	0	0	0	0	0	0
Item = 4221	775	0	0	0	0	72	0	0	0	0	0	0	0	0	0
Item = 4218	772	0	0	0	0	84	0	0	0	0	0	0	0	0	0
Item = 4219	773	0	0	0	0	80	0	0	0	0	0	0	0	0	0
Item = 4216	770	0	0	0	0	92	0	0	0	0	0	0	0	0	0
Item = 4217	771	0	0	0	0	88	0	0	0	0	0	0	0	0	0
Item = 4170	764	7	-1	25	12	0	2	3	1	10	0	0	35	0	0
Item = 4232	786	0	0	0	0	0	37	40	39	0	66	0	0	0	0
Item = 4233	787	0	0	0	0	0	35	38	37	0	64	0	0	0	0
Item = 4234	788	0	0	0	0	0	33	36	35	0	62	0	0	0	0
Item = 4224	778	0	0	0	0	0	51	54	53	0	80	0	0	0	0
Item = 4225	779	0	0	0	0	0	51	54	53	0	80	0	0	0	0
Item = 4226	780	0	0	0	0	0	49	52	51	0	78	0	0	0	0
Item = 4227	781	0	0	0	0	0	47	50	49	0	76	0	0	0	0
Item = 4228	782	0	0	0	0	0	45	48	47	0	74	0	0	0	0
Item = 4229	783	0	0	0	0	0	43	46	45	0	72	0	0	0	0
Item = 4230	784	0	0	0	0	0	41	44	43	0	70	0	0	0	0
Item = 4231	785	0	0	0	0	0	39	42	41	0	68	0	0	0	0
Item = 4335	809	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4333	808	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4331	807	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4329	806	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4327	805	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4325	804	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4323	803	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4321	802	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4351	817	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4349	816	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4347	815	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4345	814	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4343	813	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4341	812	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4339	811	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4337	810	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4317	800	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4319	801	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4315	799	0	0	0	0	0	0	1	1	0	2	0	0	0	0
Item = 4675	883	10	-1	40	15	0	2	3	1	15	0	0	50	0	-1
Item = 4710	889	12	-1	65	15	0	3	2	5	15	0	0	68	0	0
Item = 4708	888	0	0	0	6	-2	15	13	16	6	0	0	0	0	0
Item = 4714	891	0	0	0	22	-7	33	30	36	22	0	0	0	0	0
Item = 4712	890	0	0	0	30	-10	52	37	63	30	0	0	0	0	0
Item = 4718	893	0	103	95	-4	0	0	0	0	0	-1	0	105	0	0
Item = 4716	892	0	0	0	0	0	45	48	44	-1	51	0	0	0	0
Item = 4722	895	0	0	0	-21	-7	85	82	83	-4	92	0	0	0	0
Item = 4720	894	0	0	0	-30	-10	122	120	107	-6	132	0	0	0	0
Item = 4726	897	75	75	75	0	0	7	7	7	0	0	0	75	0	0
Item = 4724	896	0	0	0	-6	-2	55	58	54	-1	62	0	0	0	0
Item = 4730	899	0	0	0	-14	-7	75	72	73	-4	82	0	0	0	0
Item = 4728	898	0	0	0	-30	-10	122	120	107	-6	132	0	0	0	0
Item = 4734	901	0	0	0	0	84	0	0	0	0	0	0	0	0	0
Item = 4732	900	0	0	0	-3	3	6	9	12	6	10	0	0	0	0
Item = 4749	906	0	0	0	-30	-10	122	120	107	-6	132	0	0	0	0
Item = 4751	907	0	0	0	-21	-7	85	82	83	-4	92	0	0	0	0
Item = 4745	904	0	0	0	-6	-2	55	58	54	-1	62	0	0	0	0
Item = 4747	905	-4	-4	85	-4	0	0	0	0	0	0	0	72	0	0
Item = 4740	-1	0	0	0	0	0	0	0	0	0	0	0	0	55	0
Item = 4736	902	0	0	0	-15	30	47	42	50	65	57	0	0	0	0
Item = 4738	903	0	0	0	-10	17	26	20	28	35	33	0	0	0	0
Item = 4757	910	0	0	0	-6	-2	81	95	85	0	81	0	0	0	5
Item = 4759	911	0	0	0	-21	-7	85	82	83	0	84	0	0	0	4
Item = 4753	908	0	0	0	-6	-2	55	58	54	0	56	0	0	0	3
Item = 4755	909	68	-2	82	0	0	0	0	0	0	0	0	72	0	6
Item = 4773	-1	0	0	0	0	0	0	0	0	0	0	0	0	7	0
Item = 4827	917	0	0	0	0	38	0	0	0	0	0	0	0	0	0
Item = 5620	-1	0	0	0	0	0	0	0	0	0	0	0	0	31	0
Item = 5623	-1	0	0	0	0	0	0	0	0	0	0	0	0	10	0
Item = 5622	-1	0	0	0	0	0	0	0	0	0	0	0	0	7	0
Item = 5617	-1	0	0	0	0	0	0	0	0	0	0	0	0	10	0
Item = 5616	-1	0	0	0	0	0	0	0	0	0	0	0	0	7	0
Item = 5619	-1	0	0	0	0	0	0	0	0	0	0	0	0	22	0
Item = 5618	-1	0	0	0	0	0	0	0	0	0	0	0	0	26	0
Item = 5629	1107	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Item = 5628	1106	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Item = 5631	1109	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Item = 5630	1108	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Item = 5625	-1	0	0	0	0	0	0	0	0	0	0	0	0	22	0
Item = 5624	-1	0	0	0	0	0	0	0	0	0	0	0	0	16	0
Item = 5626	-1	0	0	0	0	0	0	0	0	0	0	0	0	31	0
Item = 5574	1098	0	0	0	-6	-2	13	14	11	-1	13	0	0	0	3
Item = 5575	1099	0	0	0	-30	-10	46	44	38	-6	44	0	0	0	6
Item = 5576	1100	0	0	0	-21	-7	24	22	20	-4	22	0	0	0	5
Item = 5553	1091	0	0	0	0	0	10	10	10	10	10	0	0	0	0
Item = 5555	1093	0	0	0	0	0	7	7	7	7	7	0	0	0	0
Item = 5554	1092	0	0	0	0	0	5	5	5	5	5	0	0	0	0
Item = 5557	1095	0	0	0	0	0	2	2	2	2	2	0	0	0	0
Item = 5556	1094	0	0	0	0	0	2	2	2	2	2	0	0	0	0
Item = 6107	1194	0	0	0	5	0	0	0	0	5	0	0	0	0	0
Item = 6106	1193	0	0	0	2	0	0	0	0	2	0	0	0	0	0
Item = 6111	1198	0	0	0	5	0	0	0	0	5	0	0	0	0	0
Item = 6110	1197	0	0	0	2	0	0	0	0	2	0	0	0	0	0
Item = 6109	1196	0	0	0	3	0	0	0	0	3	0	0	0	0	0
Item = 6108	1195	0	0	0	4	0	0	0	0	4	0	0	0	0	0
Item = 6129	1205	0	0	0	-30	-10	82	80	72	-6	80	0	0	0	0
Item = 6128	1204	0	0	0	-6	-2	30	32	27	-1	30	0	0	0	0
Item = 6131	1207	0	-6	-6	-6	6	6	6	-6	6	0	0	0	0	0
Item = 6130	1206	0	0	0	-21	-7	51	49	47	-4	49	0	0	0	0
Item = 6133	1208	0	0	0	-15	15	40	32	45	20	40	0	0	0	0
Item = 6135	1209	0	0	0	10	8	22	16	24	8	22	0	0	0	0
Item = 6137	1210	0	0	0	2	-2	10	9	11	3	0	0	0	0	0
Item = 6139	1211	0	0	0	8	-10	35	25	42	15	0	0	0	0	0
Item = 6141	1212	0	6	-7	22	20	24	10	0	0	0	0	0	0	0
Item = 6143	1213	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Item = 6142	-1	0	0	0	6	-7	22	20	24	10	0	0	0	0	0
Item = 5698	1161	40	25	-4	1	0	0	0	0	1	0	0	40	0	0
Item = 5730	1177	55	55	55	0	0	5	5	5	5	5	0	60	0	0
Item = 5645	1123	0	0	0	0	17	0	0	0	0	0	0	0	0	0
Item = 5644	1122	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Item = 5647	1125	0	0	0	0	38	0	0	0	0	0	0	0	0	0
Item = 5646	1124	0	0	0	0	24	0	0	0	0	0	0	0	0	0
Item = 5641	1119	0	0	0	0	15	0	0	0	0	0	0	0	0	0
Item = 5640	1118	0	0	0	0	11	0	0	0	0	0	0	0	0	0
Item = 5643	1121	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Item = 5642	1120	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Item = 5637	1115	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Item = 5636	1114	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Item = 5639	1117	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Item = 5638	1116	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Item = 5633	1111	0	0	0	0	11	0	0	0	0	0	0	0	0	0
Item = 5632	1110	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Item = 5635	1113	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Item = 5634	1112	0	0	0	0	15	0	0	0	0	0	0	0	0	0
Item = 5652	1130	0	0	0	0	24	0	0	0	0	0	0	0	0	0
Item = 5653	1131	0	0	0	0	38	0	0	0	0	0	0	0	0	0
Item = 5648	1126	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Item = 5649	1127	0	0	0	0	0	8	0	0	0	0	0	0	0	0
Item = 5650	1128	0	0	0	0	0	12	0	0	0	0	0	0	0	0
Item = 5651	1129	0	0	0	0	17	0	0	0	0	0	0	0	0	0
Item = 6568	1337	0	0	0	0	0	9	9	9	9	9	0	0	0	0
Item = 6570	1338	1	1	1	1	1	11	11	11	11	11	0	4	0	2
Item = 6585	1342	10	10	10	10	10	15	15	15	15	15	0	8	0	5
Item = 6587	1343	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Item = 6589	1344	-2	20	15	0	0	0	0	0	0	-1	0	24	0	1
Item = 6591	1345	10	5	-4	1	0	0	0	0	1	0	0	7	0	1
Item = 6528	1330	0	0	80	-4	0	0	0	0	0	0	0	85	0	0
Item = 6633	1366	0	0	0	-8	-2	17	19	18	-1	18	0	0	0	1
Item = 6629	1364	0	0	0	0	0	0	1	2	0	0	0	0	0	1
Item = 6631	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Item = 6625	1362	0	0	0	-21	-7	21	20	19	-4	20	0	0	0	1
Item = 6627	1363	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Item = 6607	1353	13	18	-2	0	0	0	3	2	0	0	0	16	0	1
Item = 6605	1352	14	10	-2	0	0	0	2	1	0	0	0	12	0	1
Item = 6600	-1	19	25	0	-4	0	-1	2	3	0	0	0	0	0	0
Item = 6601	1350	8	-2	16	0	0	0	0	0	0	0	0	13	0	1
Item = 6599	1349	19	25	0	-4	0	-1	2	3	0	0	0	20	0	1
Item = 6623	1361	0	0	0	-6	-2	12	13	10	-1	12	0	0	0	1
Item = 6621	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Item = 6619	1359	0	0	0	-3	-1	7	8	9	0	0	0	0	0	1
Item = 6617	1358	0	0	0	-30	-10	41	40	30	-6	40	0	0	0	1
Item = 6615	1357	0	0	0	-15	0	22	32	39	-3	24	0	0	0	1
Item = 6613	1356	-4	-4	22	-4	0	0	0	0	0	0	0	19	0	1
Item = 6611	1355	4	19	-2	0	0	0	1	0	0	0	0	14	0	1
Item = 6609	1354	-4	27	21	-4	0	0	0	0	0	-1	0	26	0	1
Item = 6524	1326	0	0	0	-12	-8	40	42	38	0	65	0	5	0	0
